ALDMDS_Axe1,ALDMDS_Axe2,ALD30_Axe1,ALD30_Axe2
-0.974485015005545,1.08331188857866,-0.584982637727126,-0.720041729081657
-0.974485015005545,1.08331188857866,-0.513962040146528,-0.713726701829316
-0.974485015005545,1.08331188857866,-0.460126673585432,-0.708939755245443
-0.974485015005545,1.08331188857866,-0.817509334990959,-0.740717596085614
-0.974485015005545,1.08331188857866,-0.794712599965098,-0.738690550300913
-0.171484664272209,1.45983319684061,0.554671164030969,-0.781011611082551
-0.974485015005545,1.08331188857866,-0.82031508699414,-0.740967078643731
-0.969296220342109,1.08574487849354,-0.434220185164911,-0.707684977248617
-0.716599651610867,1.20423255108933,-0.129333505838302,-0.731651110595001
-0.437434614760836,1.33513110524285,0.0563913637838629,-0.771562824775941
-0.974485015005545,1.08331188857866,-0.226547819320399,-0.688170332282191
-1.02030641533559,1.06182655101572,-0.931652729440681,-0.741605407369779
-0.974485015005545,1.08331188857866,-0.10572512368331,-0.677426989623273
-0.974485015005545,1.08331188857866,-0.745085861408772,-0.734277827554214
-0.974485015005545,1.08331188857866,-0.346318357956318,-0.698820118981818
-1.03304039511605,1.05585567600684,-0.42540069848998,-0.694016515643079
-0.790595153343929,1.16953657232345,-0.255679775030396,-0.727929308924352
-0.974485015005545,1.08331188857866,-0.451534058075695,-0.70817571491121
-0.974485015005545,1.08331188857866,-0.483624846612102,-0.711029171669674
-0.939696194168869,1.09962412595484,-0.31914767043072,-0.703435815916383
-0.880684642476182,1.12729423422516,-0.689259528352015,-0.748273184674533
-0.974485015005545,1.08331188857866,-0.496075371126246,-0.712136250521321
-1.09548133589618,1.02657755092237,-0.937580309522151,-0.726937797359404
-0.974485015005545,1.08331188857866,-1.2927335805302,-0.782973704366705
-0.974485015005545,1.08331188857866,-0.666174086319246,-0.727261130607171
-0.969296220342109,1.08574487849354,-0.0963024282814704,-0.677637921655383
-0.893761891868286,1.12116240247056,-0.653117337840857,-0.74241625413909
-0.952815971954092,1.09347235293097,-1.30311155354781,-0.788276336261426
-0.6763146808342,1.22312189514288,-0.442118888654085,-0.767606011983939
-0.974485015005545,1.08331188857866,-0.446974711070533,-0.707770305754271
-0.974485015005545,1.08331188857866,-0.345616919955509,-0.698757748342288
-0.974485015005545,1.08331188857866,-0.603746104248412,-0.721710143689065
-0.974485015005545,1.08331188857866,-0.408044902026343,-0.704308735260394
-0.974485015005545,1.08331188857866,-0.203751084294539,-0.68614328649749
-0.974485015005545,1.08331188857866,-0.711592196870774,-0.731299629516692
-0.974485015005545,1.08331188857866,-0.539038448674984,-0.715956452192488
-0.974485015005545,1.08331188857866,-0.548507861685725,-0.716798455826133
-0.974485015005545,1.08331188857866,-0.565868452205421,-0.718342129154483
-0.974485015005545,1.08331188857866,-0.496075371126246,-0.712136250521321
-0.974485015005545,1.08331188857866,-0.45837307858345,-0.70878382864662
-0.848977972680488,1.14216127230453,-0.962212029182469,-0.778952332610558
-0.974485015005545,1.08331188857866,-0.137815912219722,-0.680280446381738
-1.05181122408028,1.04705416418643,-0.380916939666402,-0.686267056524311
-0.530917115661381,1.29129780740366,-0.846474139824434,-0.832948957988986
-0.974485015005545,1.08331188857866,-0.496075371126246,-0.712136250521321
-0.904993025383653,1.11589620167674,-0.294863014779479,-0.708290821391654
-1.02531801938446,1.05947664455398,-0.487780399282105,-0.701124089454754
-0.974485015005545,1.08331188857866,-0.810319595482813,-0.74007829703044
-1.06745042884947,1.03972104928244,-1.01108708394335,-0.739139619265212
-0.974485015005545,1.08331188857866,-0.313526131419102,-0.695904291583824
-0.974485015005545,1.08331188857866,-0.371044047484356,-0.701018684025224
-0.896374907773352,1.1199371773929,-0.252941050380582,-0.706305124882631
-0.974485015005545,1.08331188857866,-0.496075371126246,-0.712136250521321
-0.974485015005545,1.08331188857866,-0.408044902026343,-0.704308735260394
-0.974485015005545,1.08331188857866,-0.240576579336328,-0.689417745072778
-0.974485015005545,1.08331188857866,-0.460126673585432,-0.708939755245443
-0.974485015005545,1.08331188857866,-0.313526131419102,-0.695904291583824
-0.974485015005545,1.08331188857866,-0.61900238076571,-0.723066705098826
-0.974485015005545,1.08331188857866,-0.596030286239652,-0.721024066654243
-0.974485015005545,1.08331188857866,-0.495198573625241,-0.712058287221908
-0.974485015005545,1.08331188857866,-1.57120446684618,-0.807734848259831
-0.974485015005545,1.08331188857866,-0.885548821068154,-0.746767548119954
-0.974485015005545,1.08331188857866,-0.371044047484356,-0.701018684025224
-0.982343045067285,1.07962731265474,-0.615495258498368,-0.721166558903937
-1.12604132645159,1.01224818280455,-1.10265323879102,-0.735438875899857
-0.974485015005545,1.08331188857866,-0.939559547129446,-0.751570087363709
-1.10509758100347,1.02206856012921,-1.14299605457145,-0.743259328886881
-0.778787538530854,1.17507308120893,-0.257589348360124,-0.730485711014377
-0.974485015005545,1.08331188857866,-0.371044047484356,-0.701018684025224
-0.974485015005545,1.08331188857866,-0.26582834736498,-0.691663088095832
-0.974485015005545,1.08331188857866,-1.02408282622536,-0.759085749426988
-0.974485015005545,1.08331188857866,-0.186565853275039,-0.684615205829023
-0.96608655026235,1.08724987058528,-0.295132856571528,-0.695966327787553
-0.974485015005545,1.08331188857866,-0.852230516030352,-0.743804942742313
-0.974485015005545,1.08331188857866,-0.408044902026343,-0.704308735260394
-1.09001951291736,1.02913856192517,-0.687483835634597,-0.705803623846418
-0.00795075672177553,1.53651311455154,0.458937574969885,-0.82257825493105
-0.974485015005545,1.08331188857866,-0.320540511427053,-0.696527997979116
-0.974485015005545,1.08331188857866,-0.0524158356228206,-0.672686821019047
-0.974485015005545,1.08331188857866,-0.807864562480023,-0.739859999792087
-0.964826969051524,1.08784047949962,-1.16794402651559,-0.773829761619845
-0.974754008745538,1.08318575927522,-0.559982991888494,-0.717764434144467
-0.890024287676742,1.12291493921438,-0.752374826949598,-0.751997517095637
-0.974485015005545,1.08331188857866,-1.02653785922815,-0.759304046665341
-0.835069005491381,1.14868309077925,-0.190394888632906,-0.713135043737739
-0.974485015005545,1.08331188857866,-1.02408282622536,-0.759085749426988
-0.282997021216118,1.40754582425659,0.0822487395593081,-0.800479226486444
-1.06280987345596,1.04189697359708,-0.539755239684522,-0.698167585619835
-1.11948388476045,1.01532292184065,-0.988310274621566,-0.726597118097701
-0.974485015005545,1.08331188857866,-0.745085861408772,-0.734277827554214
-0.912293556494224,1.11247303315352,-0.750801329461355,-0.747356443529675
-0.974485015005545,1.08331188857866,0.0210597949605505,-0.666153496528355
-0.974485015005545,1.08331188857866,-1.20996389643627,-0.775613968902248
-0.465619761640757,1.32191528489223,-0.0734880882858405,-0.777414574586021
-0.974485015005545,1.08331188857866,-0.767531877434243,-0.736273688019152
-1.02030641533559,1.06182655101572,-0.784701468273934,-0.728538758388393
-0.431697580827471,1.33782116075797,-0.0164417717405051,-0.779198613840314
-0.995638822936629,1.07339301440923,-0.354922370390144,-0.695309473566175
-0.943521699191603,1.09783037311948,-0.593839023351445,-0.727087662694474
-1.03377276976148,1.05551227060311,-0.82608215783655,-0.729496379093511
-0.974485015005545,1.08331188857866,-0.603746104248412,-0.721710143689065
-0.974485015005545,1.08331188857866,-0.776475211944398,-0.737068913673151
-1.05947195679105,1.04346209962522,-0.543991779419784,-0.699218965471282
-0.914019561077174,1.11166372154731,-0.402401514954719,-0.716028474205082
-0.974485015005545,1.08331188857866,-0.0759140086494831,-0.674776237443278
-0.974485015005545,1.08331188857866,-0.688970821345107,-0.729288176391872
-1.01606475378175,1.06381543676901,-0.43127294306709,-0.697969855396837
-1.08166126164697,1.03305768811264,-0.823269252706481,-0.719566831405176
-0.901464623847531,1.11755064474297,-0.207032638936334,-0.701194273850972
-0.301239254662758,1.39899216721687,0.0228890372551771,-0.802070188219388
-0.716599651610867,1.20423255108933,-0.129333505838302,-0.731651110595001
-0.534175134505324,1.28977014491093,-0.0342814961208473,-0.76007168457168
-0.974485015005545,1.08331188857866,-0.408044902026343,-0.704308735260394
-0.974485015005545,1.08331188857866,-0.451884777076086,-0.708206900230974
-0.598491491439255,1.2596126501685,-0.0477428818069103,-0.748268747212697
-0.974485015005545,1.08331188857866,-0.448202227571901,-0.707879454373445
-0.974485015005545,1.08331188857866,-1.00339040520187,-0.757245815560874
-0.974485015005545,1.08331188857866,-0.223566707817023,-0.687905257064193
-0.620814334126763,1.24914562369068,-0.565108359072055,-0.789759990567403
-0.974485015005545,1.08331188857866,-0.477487264105155,-0.710483428573795
-0.974485015005545,1.08331188857866,-0.446974711070533,-0.707770305754271
-0.974485015005545,1.08331188857866,-0.125540747205795,-0.679188960189975
-0.954074693337374,1.09288214718381,-1.40459696081093,-0.7970458228683
-0.974485015005545,1.08331188857866,-0.802428417973858,-0.739376627335735
-1.08632959608419,1.03086873839662,-1.08191605993891,-0.741621668931974
-0.974485015005545,1.08331188857866,-0.924829349112735,-0.750260303933595
-0.974485015005545,1.08331188857866,-0.446974711070533,-0.707770305754271
-0.974485015005545,1.08331188857866,-0.496075371126246,-0.712136250521321
-0.854989027037948,1.13934273050858,-0.195387465965927,-0.709552654072748
-0.864813813394851,1.13473595616644,-0.479033649942633,-0.73278814806879
-0.844550191533737,1.14423742824712,-0.425670520187687,-0.732138962841423
-0.877928961339455,1.1285863540428,-0.95813319253437,-0.772737950559518
-0.974485015005545,1.08331188857866,-1.02057563622137,-0.758773896229341
-0.974485015005545,1.08331188857866,-0.495198573625241,-0.712058287221908
-1.03973084551413,1.05271857010838,-0.58405892298056,-0.706771824547153
-1.09855277216316,1.02513737570896,-0.876452884735403,-0.72088164173751
-0.974485015005545,1.08331188857866,-0.313526131419102,-0.695904291583824
-0.699102161098165,1.21243700332042,-0.107146611505649,-0.733214959232612
-0.974485015005545,1.08331188857866,-0.313526131419102,-0.695904291583824
-0.974485015005545,1.08331188857866,-0.446974711070533,-0.707770305754271
-0.974485015005545,1.08331188857866,-0.558854072197471,-0.717718422759191
-0.974485015005545,1.08331188857866,-0.495198573625241,-0.712058287221908
-0.974485015005545,1.08331188857866,-0.986906612183178,-0.755780105531937
-0.974485015005545,1.08331188857866,-1.16068787688036,-0.771232431475317
-0.974485015005545,1.08331188857866,-0.745962658909776,-0.734355790853627
-0.832479337211153,1.14989736831717,-0.206731113396623,-0.715111067208208
-0.879964239275788,1.12763202630114,-0.496039578325134,-0.731238015859363
-0.974485015005545,1.08331188857866,-0.408044902026343,-0.704308735260394
-0.974485015005545,1.08331188857866,-0.371044047484356,-0.701018684025224
-0.974485015005545,1.08331188857866,-0.548507861685725,-0.716798455826133
-0.974485015005545,1.08331188857866,-0.610935843756559,-0.722349442744239
-1.04237918048907,1.05147678416325,-0.799778304042433,-0.725417921488296
-0.997874639112367,1.0723446556747,-0.731410486917493,-0.728334225206806
-0.974485015005545,1.08331188857866,-0.332991035941197,-0.697635076830762
-0.702704573943619,1.21074785686335,-0.0377488849180589,-0.726316099565043
-0.908775671310366,1.11412254517495,-0.28648396344739,-0.706781206056578
-0.978393592597109,1.08147918359058,-0.857296819821276,-0.743465411002966
-0.974485015005545,1.08331188857866,-0.425931571046652,-0.705899186568392
-0.713200819471511,1.20582623996195,0.141626105035049,-0.708244842820842
-0.216376921730503,1.43878352794122,0.0135214552195297,-0.820055878963418
-0.974485015005545,1.08331188857866,-0.232334682826982,-0.68868489005831
-0.84274660405012,1.14508311793863,-0.916564891530706,-0.776152980188894
-0.974485015005545,1.08331188857866,-0.402082679019591,-0.703778584824396
-0.974485015005545,1.08331188857866,-0.371044047484356,-0.701018684025224
-0.974485015005545,1.08331188857866,-0.371044047484356,-0.701018684025224
-0.974485015005545,1.08331188857866,-0.623386368270703,-0.723456521595886
-0.974485015005545,1.08331188857866,-0.822244041496343,-0.741138597902438
-0.974485015005545,1.08331188857866,-1.23609246196593,-0.777937275224715
-0.974485015005545,1.08331188857866,-0.899402221583888,-0.747999368250658
-0.974485015005545,1.08331188857866,-0.197964220787972,-0.685628728721374
-0.974485015005545,1.08331188857866,-1.00689759520586,-0.757557668758521
-0.982986923616297,1.0793254024583,-1.32174538115689,-0.783834940371181
-0.974485015005545,1.08331188857866,-0.474506152601752,-0.710218353355793
-0.974485015005545,1.08331188857866,-0.608130091753378,-0.722099960186122
-1.07934647361838,1.03414307620255,-1.07484484723073,-0.742404367985634
-0.546890793345044,1.28380786046439,-0.623307731579506,-0.809876722688352
-0.974485015005545,1.08331188857866,-0.474506152601752,-0.710218353355793
-0.974485015005545,1.08331188857866,-0.446974711070533,-0.707770305754271
-0.881877950825569,1.12673470019699,-0.815584674378838,-0.759264598948572
-0.974485015005545,1.08331188857866,-0.512383804644743,-0.713586367890376
-0.974485015005545,1.08331188857866,-0.708260366367007,-0.731003368978929
-1.02619140574704,1.05906711973178,-0.687807398225452,-0.718733607529028
-0.974485015005545,1.08331188857866,-0.920445361607769,-0.749870487436537
-0.974485015005545,1.08331188857866,-0.354384894965469,-0.699537381336405
-0.789793463370372,1.16991247920492,-0.173912278742693,-0.7208207272904
-0.974485015005545,1.08331188857866,-0.0906442066661992,-0.676086020873393
-0.974485015005545,1.08331188857866,-0.810670314483204,-0.740109482350204
-0.974485015005545,1.08331188857866,-0.92886261761731,-0.750618935110888
-0.974485015005545,1.08331188857866,-0.516417073149318,-0.713944999067669
-0.974485015005545,1.08331188857866,-0.825926591000501,-0.741466043759964
-0.622275048842216,1.24846070466772,-0.997861826824029,-0.827944425635058
-0.974485015005545,1.08331188857866,-0.446974711070533,-0.707770305754271
-0.796118024078353,1.16694693645046,-0.217367089871389,-0.723406305488395
-0.871545337093286,1.13157959128164,-0.300079161132949,-0.715515223408127
-0.419955643610612,1.34332687387302,0.0678639707944236,-0.774075625878823
-0.974485015005545,1.08331188857866,-0.500108639630821,-0.712494881698614
-0.875569925262658,1.12969248973634,-1.39589910350252,-0.812140147855966
-0.974485015005545,1.08331188857866,-0.90536444459064,-0.748529518686656
-0.985313947652239,1.07823427698921,-1.14821623277421,-0.767934684007296
-0.974485015005545,1.08331188857866,-1.0326754417351,-0.759849789761221
-0.974485015005545,1.08331188857866,-0.273193446373321,-0.692317979810888
-0.974485015005545,1.08331188857866,-0.67371454482781,-0.727931614982112
-0.974485015005545,1.08331188857866,-0.408044902026343,-0.704308735260394
-0.974485015005545,1.08331188857866,-0.617599504764119,-0.722941963819767
-0.974485015005545,1.08331188857866,-0.448202227571901,-0.707879454373445
-0.86160374647161,1.13624113433534,-0.566335064153065,-0.741199669654108
-0.993350160437249,1.07446615241925,-0.543919110253877,-0.712577327296926
-0.974485015005545,1.08331188857866,-0.890984965574347,-0.747250920576308
-0.974485015005545,1.08331188857866,-0.606727215751788,-0.721975218907064
-0.974485015005545,1.08331188857866,-0.678799970333558,-0.728383802118697
-0.974485015005545,1.08331188857866,-1.07406028378208,-0.763529657493451
-0.974485015005545,1.08331188857866,-0.495198573625241,-0.712058287221908
-0.974485015005545,1.08331188857866,-1.10755394832007,-0.766507855530973
-0.974485015005545,1.08331188857866,-0.448202227571901,-0.707879454373445
-1.07558366986575,1.0359074288462,-0.972239932590412,-0.734041472699971
-0.83533938818356,1.14855631020574,-0.0398391424875419,-0.699693239340739
-1.03192883652389,1.0563768781395,-0.777708250838785,-0.725567759697143
-0.716599651610867,1.20423255108933,-0.533011075296362,-0.767545413644105
-0.974485015005545,1.08331188857866,-0.446974711070533,-0.707770305754271
-0.974485015005545,1.08331188857866,-0.159911209244794,-0.68224512152691
-1.10827464377715,1.02057885737766,-0.839971521019189,-0.715672755981974
-0.747885072050767,1.18956303391813,-0.0488816270417493,-0.718173925839862
-0.680258643636213,1.22127259827446,-0.628189362465846,-0.783353902077652
-0.719117028236851,1.20305217060788,-0.362290732906412,-0.751856436505013
-0.974485015005545,1.08331188857866,-0.496075371126246,-0.712136250521321
-0.974485015005545,1.08331188857866,-0.606727215751788,-0.721975218907064
-0.924998103716458,1.10651595886754,-0.705717197514529,-0.740779743384404
-1.01359314643732,1.06497435635103,-0.520280077861776,-0.706383786027793
-0.974485015005545,1.08331188857866,-0.877833003059421,-0.746081471085133
-0.974485015005545,1.08331188857866,-0.197964220787972,-0.685628728721374
-0.996202671383504,1.07312862977392,-0.765441365177186,-0.731698136696586
-0.974485015005545,1.08331188857866,-1.22416801595239,-0.776876974352717
-0.633229185607377,1.24332438573345,0.326006168076344,-0.708014302772057
-0.974485015005545,1.08331188857866,-1.61767473439891,-0.811866903128646
-0.929147962144878,1.10457011896455,-1.75913338146195,-0.833608879672491
-0.980387003546126,1.08054448698959,-0.331508465990811,-0.696310313856664
-0.974485015005545,1.08331188857866,-0.801726979973049,-0.739314256696205
-0.974485015005545,1.08331188857866,-0.674240623328397,-0.727978392961758
-0.974485015005545,1.08331188857866,-0.299497371403172,-0.694656878793237
-0.974485015005545,1.08331188857866,-0.540265965176379,-0.716065600811665
-0.974485015005545,1.08331188857866,-0.599537476243641,-0.72133591985189
-0.856667608824838,1.13855565512332,-0.228350116000081,-0.712144353019604
-0.974485015005545,1.08331188857866,-0.371044047484356,-0.701018684025224
-0.974485015005545,1.08331188857866,-1.17208624439331,-0.772245954367668
-0.517554668087115,1.29756336661251,-0.018002043581048,-0.761983544692707
-0.99296343646436,1.07464748461428,-0.987216177489523,-0.752072693077033
-0.974485015005545,1.08331188857866,-0.197964220787972,-0.685628728721374
-0.920168187841614,1.10878067300164,-0.370286841803002,-0.711930106635386
-0.666181943935519,1.22787306536327,-0.22411924116901,-0.750269937428019
-0.974485015005545,1.08331188857866,-0.294938024398011,-0.694251469636298
-0.84274660405012,1.14508311793863,-1.47543561866486,-0.825846787233853
-0.929415103948623,1.10444485802121,-0.443135359377466,-0.71653864266041
-0.828593247416884,1.1517195289327,-0.468758405749425,-0.739195548777735
-0.445879444050807,1.33117138322106,0.0484762024310901,-0.770559721654018
-0.792980976355739,1.16841787642143,-0.5995162632814,-0.758020414887849
-0.974485015005545,1.08331188857866,-0.448202227571901,-0.707879454373445
-0.974485015005545,1.08331188857866,-0.474506152601752,-0.710218353355793
-0.974485015005545,1.08331188857866,-0.300549528404372,-0.694750434752531
-0.974485015005545,1.08331188857866,-0.602869306747408,-0.721632180389653
-0.974485015005545,1.08331188857866,-0.668804478822231,-0.727495020505406
-0.974485015005545,1.08331188857866,-0.448202227571901,-0.707879454373445
0.264606637736683,1.66431339090789,0.686868462036842,-0.857401518643696
-1.06767352102675,1.03961644290415,-0.510469450993222,-0.694580483057735
-0.974485015005545,1.08331188857866,-0.496075371126246,-0.712136250521321
-0.974485015005545,1.08331188857866,-0.411902811030723,-0.704651773777805
-0.974485015005545,1.08331188857866,-0.91448313860099,-0.749340337000537
-0.843349872282841,1.1448002496385,-0.671451662412181,-0.754236005614385
-0.974485015005545,1.08331188857866,-0.504843346136178,-0.712915883515435
-0.583626594443382,1.26658269751525,-0.322978141490349,-0.775746742116028
-0.974485015005545,1.08331188857866,-0.641448396791181,-0.725062565563763
-0.974485015005545,1.08331188857866,-0.446974711070533,-0.707770305754271
-0.974485015005545,1.08331188857866,-0.448202227571901,-0.707879454373445
-1.07102956021067,1.03804281935224,-0.439437927539074,-0.687586147141881
-0.77461770564719,1.17702828699577,-0.467795001208621,-0.750019654466294
-1.01265745564811,1.06541309528777,-0.359650569831072,-0.692290017140867
-0.974485015005545,1.08331188857866,-0.0462782531158572,-0.672141077923166
-0.974485015005545,1.08331188857866,-1.08808904379798,-0.764777070284035
-0.905167239672107,1.11581451380232,-0.45793527786254,-0.722755708706611
-0.974485015005545,1.08331188857866,-0.54833250218553,-0.716782863166251
-0.974485015005545,1.08331188857866,-0.851704437529765,-0.743758164762667
-1.05209536401315,1.04692093293795,-1.48822778282145,-0.784669767335309
-1.05322008458079,1.04639355924606,-1.08542903085886,-0.7486262738147
-0.974485015005545,1.08331188857866,-0.599362116743446,-0.721320327192008
-0.997320513330793,1.07260448141952,-0.866268650599503,-0.74043757942195
-0.974485015005545,1.08331188857866,-0.160437287745391,-0.682291899506557
-0.974485015005545,1.08331188857866,-0.45942523558465,-0.708877384605915
-0.928465391356403,1.10489017168436,-0.914839066722404,-0.75867367086256
-0.974485015005545,1.08331188857866,-0.858894177037912,-0.744397463817841
-0.996202671383504,1.07312862977392,-0.41559916228025,-0.700590780231358
-1.0074937282646,1.06783433132854,-0.280633647885894,-0.686307685630121
-0.974485015005545,1.08331188857866,-0.496075371126246,-0.712136250521321
-0.974485015005545,1.08331188857866,-0.474506152601752,-0.710218353355793
-0.854989027037948,1.13934273050858,-0.211345180484033,-0.71097158612204
-0.914590089722658,1.1113962046131,-1.50594751573816,-0.814038535695632
-0.93849984335279,1.10018508657459,-1.03700030672154,-0.767507827709504
-0.570896120113679,1.27255192884253,-0.0699268221649326,-0.75581900016392
-0.974485015005545,1.08331188857866,-0.501160796631994,-0.712588437657906
-0.974485015005545,1.08331188857866,-0.606727215751788,-0.721975218907064
-0.885635198769454,1.12497295263361,-0.263216648432979,-0.709389569510031
-0.974485015005545,1.08331188857866,-0.446974711070533,-0.707770305754271
-0.974485015005545,1.08331188857866,-0.446974711070533,-0.707770305754271
-0.880684642476182,1.12729423422516,-0.288738429897553,-0.712659549503312
-0.974485015005545,1.08331188857866,-0.674240623328397,-0.727978392961758
-0.990411997439533,1.07584383671886,-0.713017541902721,-0.728207138132488
-0.974485015005545,1.08331188857866,-0.558854072197471,-0.717718422759191
-0.894856320050156,1.12064923266875,-0.412673090644753,-0.720815161893427
-0.984579258086504,1.07857876784305,-0.492559890412091,-0.709783368061413
-0.974485015005545,1.08331188857866,-0.552015051689714,-0.71711030902378
-0.948521133373701,1.09548617302406,-0.150656724632841,-0.686670160993656
-0.937547286715617,1.10063173379074,-0.371845708612847,-0.708555979719084
-0.910662926628036,1.11323762421497,-2.19055270642764,-0.875706206396079
-0.687967328267683,1.21765804938943,-0.179655209854601,-0.741912917476613
-0.974485015005545,1.08331188857866,-0.371044047484356,-0.701018684025224
-0.724887926147319,1.20034623650821,0.00967396996199391,-0.717615547212743
-0.909958198745167,1.11356806624303,-0.836993635730442,-0.75549254517656
-0.974485015005545,1.08331188857866,-0.829609140504685,-0.741793489617494
-0.798438367915686,1.16585894328028,-0.467149513759009,-0.745147523575227
-0.974485015005545,1.08331188857866,-1.13876793935548,-0.769283348990025
-1.05541502587792,1.04536436645928,-0.51002746913981,-0.697018922859465
-0.974485015005545,1.08331188857866,-0.849950842527784,-0.743602238163845
-1.05008158176541,1.04786518149996,-0.625325160985238,-0.708349010639815
-0.974485015005545,1.08331188857866,-0.313526131419102,-0.695904291583824
-0.974485015005545,1.08331188857866,-0.448202227571901,-0.707879454373445
-0.974485015005545,1.08331188857866,-0.56411485720344,-0.71818620255566
0.0829019285663117,1.57911331004652,0.45746429804492,-0.84107279380457
-0.974485015005545,1.08331188857866,-0.814352863987388,-0.740436928207733
-0.846335061233136,1.14340051519511,-0.956578412717624,-0.77898559798494
-0.974485015005545,1.08331188857866,-0.446974711070533,-0.707770305754271
-0.896805945935028,1.11973506658137,-0.537427443730326,-0.731514033836811
-0.974485015005545,1.08331188857866,-1.2725672380073,-0.781180548480236
-0.974485015005545,1.08331188857866,-0.787172141456533,-0.738020065925972
-0.856667608824838,1.13855565512332,-0.131551671890246,-0.703537204764563
-0.974485015005545,1.08331188857866,-0.524658969658664,-0.714677854082138
-0.974485015005545,1.08331188857866,-0.811547111984207,-0.740187445649616
-0.974485015005545,1.08331188857866,-0.0831037481576431,-0.675415536498454
-0.974485015005545,1.08331188857866,-0.500108639630821,-0.712494881698614
-0.933944741589003,1.10232094227353,-1.95564795493444,-0.850113065843145
-1.0989225641475,1.0249639828062,-0.692847367296745,-0.70448101647745
-0.974485015005545,1.08331188857866,-0.791906847961917,-0.738441067742796
-0.974485015005545,1.08331188857866,-0.495198573625241,-0.712058287221908
-1.00272089171054,1.07007228136407,-0.436789470482166,-0.70115749447177
-0.938710567241557,1.10008627960121,-0.34680746151891,-0.706094495313062
-1.00530850963278,1.06885896522482,-0.645086843715794,-0.71915591185846
-0.974485015005545,1.08331188857866,-0.58621015422852,-0.720150877700834
-0.896784913230499,1.119744928671,-0.140907625102636,-0.696260436686833
-0.915724202252695,1.11086442709503,-0.835558969361252,-0.754199527588056
-0.974485015005545,1.08331188857866,-1.16314290988315,-0.771450728713669
-0.864017216245976,1.13510947505765,-0.370440923522239,-0.723293284531267
-1.02094956633822,1.06152498196074,-0.413366780295769,-0.695390331298998
-0.974485015005545,1.08331188857866,-1.23837213546852,-0.778139979803186
-0.749803281160007,1.18866359893947,-0.496268014208662,-0.757567023749166
-1.04860651454404,1.04855683031364,-0.725475762035192,-0.717552373789882
-0.974485015005545,1.08331188857866,-0.662316177314866,-0.72691809208976
-0.940694784649915,1.09915589378782,-0.689390735760968,-0.736155341941404
-0.621302054765738,1.24891693485775,-0.326199771624807,-0.768418076851679
-0.974485015005545,1.08331188857866,-0.526061845660254,-0.714802595361196
-0.995638822936629,1.07339301440923,-1.13983149328077,-0.765102219199444
1.09167739756965,2.05212114744638,1.56552664151572,-0.946443889827148
-0.974485015005545,1.08331188857866,-0.371044047484356,-0.701018684025224
-0.853293380981345,1.14013780721185,-0.92224153631191,-0.77452597734309
-0.974485015005545,1.08331188857866,-0.579195774220542,-0.719527171305539
-0.703080715423664,1.21057148672599,-0.0103946334058321,-0.723807780047258
-1.01871328717842,1.06257355778529,-0.786364733673619,-0.729008662990097
-0.974485015005545,1.08331188857866,-0.272141289372149,-0.692224423851596
-1.01218587331073,1.06563421698275,-0.935439883252084,-0.743583513532807
-0.613896889257166,1.25238916572619,-0.268755529268805,-0.764806999425821
-0.974485015005545,1.08331188857866,-0.776475211944398,-0.737068913673151
-0.974485015005545,1.08331188857866,-0.460126673585432,-0.708939755245443
-1.10013373045356,1.02439607530571,-0.604023144467629,-0.696338115852174
-0.790114509747045,1.16976194278032,-0.946145708653096,-0.789421481203953
-0.974485015005545,1.08331188857866,-0.313526131419102,-0.695904291583824
-0.974485015005545,1.08331188857866,-0.313526131419102,-0.695904291583824
-0.974485015005545,1.08331188857866,-0.59147093923449,-0.720618657497303
-0.974485015005545,1.08331188857866,-0.72754991138888,-0.732718561565983
-0.936587388474034,1.1010818234344,-0.679929455476658,-0.736144266134181
-0.974485015005545,1.08331188857866,-0.495198573625241,-0.712058287221908
-0.974485015005545,1.08331188857866,-0.709838601868793,-0.731143702917869
-0.915158303447831,1.11112977312901,-0.266513064636789,-0.703715343471933
-0.974485015005545,1.08331188857866,-0.474506152601752,-0.710218353355793
-0.974485015005545,1.08331188857866,-1.08212682079123,-0.764246919848037
-0.853293380981345,1.14013780721185,-0.184504118974797,-0.708927657218164
-0.969576656402491,1.08561338396525,-0.938466235573672,-0.752464970681822
-0.974485015005545,1.08331188857866,-0.500108639630821,-0.712494881698614
-0.974485015005545,1.08331188857866,-0.499757920630404,-0.712463696378847
-0.974485015005545,1.08331188857866,-0.371044047484356,-0.701018684025224
-0.974485015005545,1.08331188857866,-0.646884541297346,-0.725545938020115
-0.974485015005545,1.08331188857866,-0.789977893459714,-0.738269548484089
-0.974485015005545,1.08331188857866,-0.433647389055412,-0.706585263603214
-0.974485015005545,1.08331188857866,-0.680027486834953,-0.728492950737873
-0.974485015005545,1.08331188857866,-0.716502262876353,-0.731736223993397
-0.909368158628502,1.11384473197107,-0.760509939919761,-0.748811010250074
-0.900838140271132,1.11784439855712,-0.879475210785127,-0.761113318149519
-0.974485015005545,1.08331188857866,-0.495198573625241,-0.712058287221908
-0.713200819471511,1.20582623996195,-0.558935098259874,-0.770537519050715
-0.974485015005545,1.08331188857866,-0.310720379415921,-0.695654809025707
-0.869512638639584,1.13253270952174,-0.541657114346925,-0.737406770054086
-0.811086166520041,1.15992847802856,-0.317497930404422,-0.729284338917651
-0.974485015005545,1.08331188857866,-0.350526985961089,-0.699194342818994
